"date","symbol","adjusted"
2019-10-15,"HKD=X",7.84466
2019-10-16,"HKD=X",7.8452
2019-10-17,"HKD=X",7.8448
2019-10-18,"HKD=X",7.844
2019-10-21,"HKD=X",7.8427
2019-10-22,"HKD=X",7.84214
2019-10-23,"HKD=X",7.84233
2019-10-24,"HKD=X",7.8413
2019-10-25,"HKD=X",7.8383
2019-10-28,"HKD=X",7.8371
2019-10-29,"HKD=X",7.8388
2019-10-30,"HKD=X",7.83964
2019-10-31,"HKD=X",7.83932
2019-11-01,"HKD=X",7.8367
2019-11-04,"HKD=X",7.837
2019-11-05,"HKD=X",7.8366
2019-11-06,"HKD=X",7.8324
2019-11-07,"HKD=X",7.82647
2019-11-08,"HKD=X",7.8256
2019-11-11,"HKD=X",7.82824
2019-11-12,"HKD=X",7.82561
2019-11-13,"HKD=X",7.8287
2019-11-14,"HKD=X",7.8281
2019-11-15,"HKD=X",7.8279
2019-11-18,"HKD=X",7.82646
2019-11-19,"HKD=X",7.82692
2019-11-20,"HKD=X",7.8273
2019-11-21,"HKD=X",7.8262
2019-11-22,"HKD=X",7.8202
2019-11-25,"HKD=X",7.8252
2019-11-26,"HKD=X",7.82559
2019-11-27,"HKD=X",7.8285
2019-11-28,"HKD=X",7.82736
2019-11-29,"HKD=X",7.8271
2019-12-02,"HKD=X",7.8283
2019-12-03,"HKD=X",7.8283
2019-12-04,"HKD=X",7.8297
2019-12-05,"HKD=X",7.8288
2019-12-06,"HKD=X",7.8287
2019-12-09,"HKD=X",7.82896
2019-12-10,"HKD=X",7.82835
2019-12-11,"HKD=X",7.8267
2019-12-12,"HKD=X",7.80866
2019-12-13,"HKD=X",7.8055
2019-12-16,"HKD=X",7.79878
2019-12-17,"HKD=X",7.79266
2019-12-18,"HKD=X",7.787
2019-12-19,"HKD=X",7.7881
2019-12-20,"HKD=X",7.7944
2019-12-23,"HKD=X",7.79685
2019-12-24,"HKD=X",7.7869
2019-12-25,"HKD=X",7.7881
2019-12-26,"HKD=X",7.7886
2019-12-27,"HKD=X",7.7879
2019-12-30,"HKD=X",7.78733
2019-12-31,"HKD=X",7.7881
2020-01-01,"HKD=X",7.7865
2020-01-02,"HKD=X",7.7925
2020-01-03,"HKD=X",7.7883
2020-01-06,"HKD=X",7.7815
2020-01-07,"HKD=X",7.7704
2020-01-08,"HKD=X",7.7773
2020-01-09,"HKD=X",7.7762
2020-01-10,"HKD=X",7.76648
2020-01-13,"HKD=X",7.76653
2020-01-14,"HKD=X",7.7715
2020-01-15,"HKD=X",7.77661
2020-01-16,"HKD=X",7.7715
2020-01-17,"HKD=X",7.7716
2020-01-20,"HKD=X",7.76783
2020-01-21,"HKD=X",7.7692
2020-01-22,"HKD=X",7.7702
2020-01-23,"HKD=X",7.7709
2020-01-24,"HKD=X",7.7723
2020-01-27,"HKD=X",7.77444
2020-01-28,"HKD=X",7.7771
2020-01-29,"HKD=X",7.77544
2020-01-30,"HKD=X",7.77299
2020-01-31,"HKD=X",7.7675
2020-02-03,"HKD=X",7.76569
2020-02-04,"HKD=X",7.766
2020-02-05,"HKD=X",7.7664
2020-02-06,"HKD=X",7.7634
2020-02-07,"HKD=X",7.76347
2020-02-10,"HKD=X",7.7658
2020-02-11,"HKD=X",7.7662
2020-02-12,"HKD=X",7.7652
2020-02-13,"HKD=X",7.7689
2020-02-14,"HKD=X",7.7666
2020-02-17,"HKD=X",7.76726
2020-02-18,"HKD=X",7.7678
2020-02-19,"HKD=X",7.7686
2020-02-20,"HKD=X",7.77301
2020-02-21,"HKD=X",7.7807
2020-02-24,"HKD=X",7.79194
2020-02-25,"HKD=X",7.79216
2020-02-26,"HKD=X",7.78965
2020-02-27,"HKD=X",7.79252
2020-02-28,"HKD=X",7.7946
2020-03-02,"HKD=X",7.79308
2020-03-03,"HKD=X",7.7809
2020-03-04,"HKD=X",7.7701
2020-03-05,"HKD=X",7.77175
2020-03-06,"HKD=X",7.77072
2020-03-09,"HKD=X",7.7693
2020-03-10,"HKD=X",7.771
2020-03-11,"HKD=X",7.7682
2020-03-12,"HKD=X",7.7685
2020-03-13,"HKD=X",7.7766
2020-03-16,"HKD=X",7.76326
2020-03-17,"HKD=X",7.7657
2020-03-18,"HKD=X",7.7621
2020-03-19,"HKD=X",7.7635
2020-03-20,"HKD=X",7.76173
2020-03-23,"HKD=X",7.75877
2020-03-24,"HKD=X",7.756
2020-03-25,"HKD=X",7.75276
2020-03-26,"HKD=X",7.7526
2020-03-27,"HKD=X",7.7522
2020-03-30,"HKD=X",7.751
2020-03-31,"HKD=X",7.754
2020-04-01,"HKD=X",7.75182
2020-04-02,"HKD=X",7.7519
2020-04-03,"HKD=X",7.75155
2020-04-06,"HKD=X",7.7527
2020-04-07,"HKD=X",7.7515
2020-04-08,"HKD=X",7.75215
2020-04-09,"HKD=X",7.75161
2020-04-10,"HKD=X",7.7528
2020-04-13,"HKD=X",7.7517
2020-04-14,"HKD=X",7.7524
2020-04-15,"HKD=X",7.7514
2020-04-16,"HKD=X",7.7511
2020-04-17,"HKD=X",7.75081
2020-04-20,"HKD=X",7.75075
2020-04-21,"HKD=X",7.7503
2020-04-22,"HKD=X",7.74992
2020-04-23,"HKD=X",7.75023
2020-04-24,"HKD=X",7.7506
2020-04-27,"HKD=X",7.7505
2020-04-28,"HKD=X",7.75047
2020-04-29,"HKD=X",7.7503
2020-04-30,"HKD=X",7.75
2020-05-01,"HKD=X",7.75164
2020-05-04,"HKD=X",7.75213
2020-05-05,"HKD=X",7.7531
2020-05-06,"HKD=X",7.75305
2020-05-07,"HKD=X",7.752
2020-05-08,"HKD=X",7.7508
2020-05-11,"HKD=X",7.75107
2020-05-12,"HKD=X",7.75051
2020-05-13,"HKD=X",7.7505
2020-05-14,"HKD=X",7.7508
2020-05-15,"HKD=X",7.75086
2020-05-18,"HKD=X",7.7507
2020-05-19,"HKD=X",7.7511
2020-05-20,"HKD=X",7.7504
2020-05-21,"HKD=X",7.75
2020-05-22,"HKD=X",7.7543
2020-05-25,"HKD=X",7.75676
2020-05-26,"HKD=X",7.75438
2020-05-27,"HKD=X",7.75325
2020-05-28,"HKD=X",7.75338
2020-05-29,"HKD=X",7.7527
2020-06-01,"HKD=X",7.75297
2020-06-02,"HKD=X",7.7514
2020-06-03,"HKD=X",7.7505
2020-06-04,"HKD=X",7.75
2020-06-05,"HKD=X",7.7501
2020-06-08,"HKD=X",7.75012
2020-06-09,"HKD=X",7.7515
2020-06-10,"HKD=X",7.751
2020-06-11,"HKD=X",7.7499
2020-06-12,"HKD=X",7.7502
2020-06-15,"HKD=X",7.75
2020-06-16,"HKD=X",7.75001
2020-06-17,"HKD=X",7.7498
2020-06-18,"HKD=X",7.7499
2020-06-19,"HKD=X",7.75
2020-06-22,"HKD=X",7.75001
2020-06-23,"HKD=X",7.75
2020-06-24,"HKD=X",7.7501
2020-06-25,"HKD=X",7.7506
2020-06-26,"HKD=X",7.7515
2020-06-29,"HKD=X",7.75
2020-06-30,"HKD=X",7.7502
2020-07-01,"HKD=X",7.7506
2020-07-02,"HKD=X",7.7505
2020-07-03,"HKD=X",7.7502
2020-07-06,"HKD=X",7.75013
2020-07-07,"HKD=X",7.7507
2020-07-08,"HKD=X",7.7505
2020-07-09,"HKD=X",7.75012
2020-07-10,"HKD=X",7.75012
2020-07-13,"HKD=X",7.75144
2020-07-14,"HKD=X",7.7508
2020-07-15,"HKD=X",7.7509
2020-07-16,"HKD=X",7.7522
2020-07-17,"HKD=X",7.7537
2020-07-20,"HKD=X",7.7528
2020-07-21,"HKD=X",7.7518
2020-07-22,"HKD=X",7.75079
2020-07-23,"HKD=X",7.7528
2020-07-24,"HKD=X",7.7516
2020-07-27,"HKD=X",7.75088
2020-07-28,"HKD=X",7.7512
2020-07-29,"HKD=X",7.7502
2020-07-30,"HKD=X",7.75012
2020-07-31,"HKD=X",7.7499
2020-08-03,"HKD=X",7.75
2020-08-04,"HKD=X",7.7507
2020-08-05,"HKD=X",7.7502
2020-08-06,"HKD=X",7.7511
2020-08-07,"HKD=X",7.7504
2020-08-10,"HKD=X",7.74996
2020-08-11,"HKD=X",7.74993
2020-08-12,"HKD=X",7.7499
2020-08-13,"HKD=X",7.751
2020-08-14,"HKD=X",7.74958
2020-08-17,"HKD=X",7.75059
2020-08-18,"HKD=X",7.7502
2020-08-19,"HKD=X",7.7502
2020-08-20,"HKD=X",7.7508
2020-08-21,"HKD=X",7.7506
2020-08-24,"HKD=X",7.74999
2020-08-25,"HKD=X",7.7505
2020-08-26,"HKD=X",7.7503
2020-08-27,"HKD=X",7.7507
2020-08-28,"HKD=X",7.7501
2020-08-31,"HKD=X",7.75035
2020-09-01,"HKD=X",7.74997
2020-09-02,"HKD=X",7.7503
2020-09-03,"HKD=X",7.7501
2020-09-04,"HKD=X",7.75
2020-09-07,"HKD=X",7.75019
2020-09-08,"HKD=X",7.7501
2020-09-09,"HKD=X",7.7502
2020-09-10,"HKD=X",7.7506
2020-09-11,"HKD=X",7.7502
2020-09-14,"HKD=X",7.75012
2020-09-15,"HKD=X",7.7502
2020-09-16,"HKD=X",7.74981
2020-09-17,"HKD=X",7.7507
2020-09-18,"HKD=X",7.7499
2020-09-21,"HKD=X",7.7498
2020-09-22,"HKD=X",7.7499
2020-09-23,"HKD=X",7.7499
2020-09-24,"HKD=X",7.7499
2020-09-25,"HKD=X",7.75
2020-09-28,"HKD=X",7.74989
2020-09-29,"HKD=X",7.7501
2020-09-30,"HKD=X",7.7498
2020-10-01,"HKD=X",7.7499
2020-10-02,"HKD=X",7.75
2020-10-05,"HKD=X",7.75
2020-10-06,"HKD=X",7.75006
2020-10-07,"HKD=X",7.7499
2020-10-08,"HKD=X",7.74982
2020-10-09,"HKD=X",7.74984
2020-10-12,"HKD=X",7.74998
2020-10-13,"HKD=X",7.7498
2020-10-14,"HKD=X",7.7532
2020-10-15,"HKD=X",7.74979
2020-10-16,"HKD=X",7.74997
2020-10-19,"HKD=X",7.75017
2020-10-20,"HKD=X",7.74997
2020-10-21,"HKD=X",7.7512
2020-10-22,"HKD=X",7.7498
2020-10-23,"HKD=X",7.7535
2020-10-26,"HKD=X",7.74978
2020-10-27,"HKD=X",7.7542
2020-10-28,"HKD=X",7.7506
2020-10-29,"HKD=X",7.7501
2020-10-30,"HKD=X",7.75143
2020-11-02,"HKD=X",7.75259
2020-11-03,"HKD=X",7.751
2020-11-04,"HKD=X",7.7531
2020-11-05,"HKD=X",7.75438
2020-11-06,"HKD=X",7.75402
2020-11-09,"HKD=X",7.75333
2020-11-10,"HKD=X",7.75227
2020-11-11,"HKD=X",7.7536
2020-11-12,"HKD=X",7.75396
2020-11-13,"HKD=X",7.75379
2020-11-16,"HKD=X",7.75334
2020-11-17,"HKD=X",7.75335
2020-11-18,"HKD=X",7.75229
2020-11-19,"HKD=X",7.75228
2020-11-20,"HKD=X",7.7526
2020-11-23,"HKD=X",7.7522
2020-11-24,"HKD=X",7.7522
2020-11-25,"HKD=X",7.7514
2020-11-26,"HKD=X",7.75116
2020-11-27,"HKD=X",7.7507
2020-11-30,"HKD=X",7.75047
2020-12-01,"HKD=X",7.75121
2020-12-02,"HKD=X",7.7519
2020-12-03,"HKD=X",7.752
2020-12-04,"HKD=X",7.7512
2020-12-07,"HKD=X",7.75047
2020-12-08,"HKD=X",7.7508
2020-12-09,"HKD=X",7.75138
2020-12-10,"HKD=X",7.75141
2020-12-11,"HKD=X",7.75137
2020-12-14,"HKD=X",7.75121
2020-12-15,"HKD=X",7.7516
2020-12-16,"HKD=X",7.7512
2020-12-17,"HKD=X",7.7514
2020-12-18,"HKD=X",7.75209
2020-12-21,"HKD=X",7.75214
2020-12-22,"HKD=X",7.75263
2020-12-23,"HKD=X",7.7526
2020-12-24,"HKD=X",7.75236
2020-12-25,"HKD=X",7.7533
2020-12-28,"HKD=X",7.75347
2020-12-29,"HKD=X",7.7546
2020-12-30,"HKD=X",7.75377
2020-12-31,"HKD=X",7.75218
2021-01-01,"HKD=X",7.7532
2021-01-04,"HKD=X",7.75301
2021-01-05,"HKD=X",7.75302
2021-01-06,"HKD=X",7.75275
2021-01-07,"HKD=X",7.7529
2021-01-08,"HKD=X",7.753
2021-01-11,"HKD=X",7.75435
2021-01-12,"HKD=X",7.7551
2021-01-13,"HKD=X",7.75409
2021-01-14,"HKD=X",7.7534
2021-01-15,"HKD=X",7.7532
2021-01-18,"HKD=X",7.75325
2021-01-19,"HKD=X",7.7531
2021-01-20,"HKD=X",7.75198
2021-01-21,"HKD=X",7.7518
2021-01-22,"HKD=X",7.7516
2021-01-25,"HKD=X",7.75171
2021-01-26,"HKD=X",7.7514
2021-01-27,"HKD=X",7.7517
2021-01-28,"HKD=X",7.75166
2021-01-29,"HKD=X",7.75252
2021-02-01,"HKD=X",7.75285
2021-02-02,"HKD=X",7.75262
2021-02-03,"HKD=X",7.7513
2021-02-04,"HKD=X",7.75126
2021-02-05,"HKD=X",7.7525
2021-02-08,"HKD=X",7.75246
2021-02-09,"HKD=X",7.75219
2021-02-10,"HKD=X",7.75163
2021-02-11,"HKD=X",7.7522
2021-02-12,"HKD=X",7.7527
2021-02-15,"HKD=X",7.75229
2021-02-16,"HKD=X",7.75243
2021-02-17,"HKD=X",7.75208
2021-02-18,"HKD=X",7.7525
2021-02-19,"HKD=X",7.7528
2021-02-22,"HKD=X",7.75275
2021-02-23,"HKD=X",7.7537
2021-02-24,"HKD=X",7.7536
2021-02-25,"HKD=X",7.7545
2021-02-26,"HKD=X",7.7539
2021-03-01,"HKD=X",7.75648
2021-03-02,"HKD=X",7.7557
2021-03-03,"HKD=X",7.7573
2021-03-04,"HKD=X",7.756
2021-03-05,"HKD=X",7.7593
2021-03-08,"HKD=X",7.76385
2021-03-09,"HKD=X",7.76856
2021-03-10,"HKD=X",7.76164
2021-03-11,"HKD=X",7.7611
2021-03-12,"HKD=X",7.75826
2021-03-15,"HKD=X",7.76265
2021-03-16,"HKD=X",7.76426
2021-03-17,"HKD=X",7.7652
2021-03-18,"HKD=X",7.765
2021-03-19,"HKD=X",7.76475
2021-03-22,"HKD=X",7.76525
2021-03-23,"HKD=X",7.7659
2021-03-24,"HKD=X",7.76693
2021-03-25,"HKD=X",7.7685
2021-03-26,"HKD=X",7.76838
2021-03-29,"HKD=X",7.76885
2021-03-30,"HKD=X",7.77273
2021-03-31,"HKD=X",7.7752
2021-04-01,"HKD=X",7.77456
2021-04-02,"HKD=X",7.7755
2021-04-05,"HKD=X",7.77625
2021-04-06,"HKD=X",7.77549
2021-04-07,"HKD=X",7.776
2021-04-08,"HKD=X",7.78448
2021-04-09,"HKD=X",7.77686
2021-04-12,"HKD=X",7.77766
2021-04-13,"HKD=X",7.77384
2021-04-14,"HKD=X",7.77246
2021-04-15,"HKD=X",7.7659
2021-04-16,"HKD=X",7.7671
2021-04-19,"HKD=X",7.77116
2021-04-20,"HKD=X",7.7657
2021-04-21,"HKD=X",7.76135
2021-04-22,"HKD=X",7.7627
2021-04-23,"HKD=X",7.75984
2021-04-26,"HKD=X",7.7609
2021-04-27,"HKD=X",7.7609
2021-04-28,"HKD=X",7.7623
2021-04-29,"HKD=X",7.7624
2021-04-30,"HKD=X",7.76333
2021-05-03,"HKD=X",7.7668
2021-05-04,"HKD=X",7.7661
2021-05-05,"HKD=X",7.76818
2021-05-06,"HKD=X",7.76939
2021-05-07,"HKD=X",7.7682
2021-05-10,"HKD=X",7.7656
2021-05-11,"HKD=X",7.76536
2021-05-12,"HKD=X",7.76843
2021-05-13,"HKD=X",7.76624
2021-05-14,"HKD=X",7.7679
2021-05-17,"HKD=X",7.7672
2021-05-18,"HKD=X",7.76628
2021-05-19,"HKD=X",7.76531
2021-05-20,"HKD=X",7.7649
2021-05-21,"HKD=X",7.7623
2021-05-24,"HKD=X",7.76408
2021-05-25,"HKD=X",7.76435
2021-05-26,"HKD=X",7.7625
2021-05-27,"HKD=X",7.7628
2021-05-28,"HKD=X",7.7603
2021-05-31,"HKD=X",7.76185
2021-06-01,"HKD=X",7.761
2021-06-02,"HKD=X",7.7592
2021-06-03,"HKD=X",7.75846
2021-06-04,"HKD=X",7.758
2021-06-07,"HKD=X",7.75713
2021-06-08,"HKD=X",7.7592
2021-06-09,"HKD=X",7.76
2021-06-10,"HKD=X",7.76
2021-06-11,"HKD=X",7.7605
2021-06-14,"HKD=X",7.76152
2021-06-15,"HKD=X",7.762
2021-06-16,"HKD=X",7.76308
2021-06-17,"HKD=X",7.76294
2021-06-18,"HKD=X",7.76422
2021-06-21,"HKD=X",7.7644
2021-06-22,"HKD=X",7.76462
2021-06-23,"HKD=X",7.7661
2021-06-24,"HKD=X",7.76475
2021-06-25,"HKD=X",7.763
2021-06-28,"HKD=X",7.76153
2021-06-29,"HKD=X",7.76278
2021-06-30,"HKD=X",7.7633
2021-07-01,"HKD=X",7.76436
2021-07-02,"HKD=X",7.76579
2021-07-05,"HKD=X",7.76534
2021-07-06,"HKD=X",7.7674
2021-07-07,"HKD=X",7.76685
2021-07-08,"HKD=X",7.7678
2021-07-09,"HKD=X",7.7677
2021-07-12,"HKD=X",7.76718
2021-07-13,"HKD=X",7.7663
2021-07-14,"HKD=X",7.766
2021-07-15,"HKD=X",7.76601
2021-07-16,"HKD=X",7.7679
2021-07-19,"HKD=X",7.76799
2021-07-20,"HKD=X",7.7707
2021-07-21,"HKD=X",7.7723
2021-07-22,"HKD=X",7.77266
2021-07-23,"HKD=X",7.7709
2021-07-26,"HKD=X",7.76897
2021-07-27,"HKD=X",7.7788
2021-07-28,"HKD=X",7.78251
2021-07-29,"HKD=X",7.7805
2021-07-30,"HKD=X",7.77004
2021-08-02,"HKD=X",7.7721
2021-08-03,"HKD=X",7.77375
2021-08-04,"HKD=X",7.7771
2021-08-05,"HKD=X",7.77555
2021-08-06,"HKD=X",7.77637
2021-08-09,"HKD=X",7.7802
2021-08-10,"HKD=X",7.7831
2021-08-11,"HKD=X",7.7809
2021-08-12,"HKD=X",7.77837
2021-08-13,"HKD=X",7.78166
