"date","symbol","adjusted"
2018-01-02,"SPY",252.457245
2018-01-03,"SPY",254.054001
2018-01-04,"SPY",255.124817
2018-01-05,"SPY",256.825012
2018-01-08,"SPY",257.294708
2018-01-09,"SPY",257.877045
2018-01-10,"SPY",257.482483
2018-01-11,"SPY",259.361176
2018-01-12,"SPY",261.05188
2018-01-16,"SPY",260.159576
2018-01-17,"SPY",262.639313
2018-01-18,"SPY",262.197906
2018-01-19,"SPY",263.390808
2018-01-22,"SPY",265.532349
2018-01-23,"SPY",266.096008
2018-01-24,"SPY",265.992584
2018-01-25,"SPY",266.105316
2018-01-26,"SPY",269.186279
2018-01-29,"SPY",267.401581
2018-01-30,"SPY",264.658783
2018-01-31,"SPY",264.790314
2018-02-01,"SPY",264.489716
2018-02-02,"SPY",258.731842
2018-02-05,"SPY",247.910965
2018-02-06,"SPY",252.795441
2018-02-07,"SPY",251.424026
2018-02-08,"SPY",241.993393
2018-02-09,"SPY",245.628479
2018-02-12,"SPY",249.235413
2018-02-13,"SPY",249.855392
2018-02-14,"SPY",253.227448
2018-02-15,"SPY",256.458679
2018-02-16,"SPY",256.533844
2018-02-20,"SPY",254.927551
2018-02-21,"SPY",253.659561
2018-02-22,"SPY",253.988327
2018-02-23,"SPY",258.036682
2018-02-26,"SPY",261.033081
2018-02-27,"SPY",257.773682
2018-02-28,"SPY",255.162445
2018-03-01,"SPY",251.452209
2018-03-02,"SPY",252.748444
2018-03-05,"SPY",255.669662
2018-03-06,"SPY",256.31781
2018-03-07,"SPY",256.223877
2018-03-08,"SPY",257.463745
2018-03-09,"SPY",261.944275
2018-03-12,"SPY",261.615479
2018-03-13,"SPY",259.924744
2018-03-14,"SPY",258.590881
2018-03-15,"SPY",258.309082
2018-03-16,"SPY",258.589233
2018-03-19,"SPY",255.090393
2018-03-20,"SPY",255.524261
2018-03-21,"SPY",255.033844
2018-03-22,"SPY",248.658722
2018-03-23,"SPY",243.358658
2018-03-26,"SPY",250.016708
2018-03-27,"SPY",245.763489
2018-03-28,"SPY",245.037262
2018-03-29,"SPY",248.16832
2018-04-02,"SPY",242.811691
2018-04-03,"SPY",245.923782
2018-04-04,"SPY",248.554977
2018-04-05,"SPY",250.516586
2018-04-06,"SPY",244.933563
2018-04-09,"SPY",246.140732
2018-04-10,"SPY",250.054398
2018-04-11,"SPY",248.743607
2018-04-12,"SPY",250.790009
2018-04-13,"SPY",250.054398
2018-04-16,"SPY",252.110321
2018-04-17,"SPY",254.80748
2018-04-18,"SPY",254.996124
2018-04-19,"SPY",253.581543
2018-04-20,"SPY",251.431366
2018-04-23,"SPY",251.393585
2018-04-24,"SPY",248.007996
2018-04-25,"SPY",248.621002
2018-04-26,"SPY",251.148376
2018-04-27,"SPY",251.384186
2018-04-30,"SPY",249.450882
2018-05-01,"SPY",249.894135
2018-05-02,"SPY",248.215469
2018-05-03,"SPY",247.668488
2018-05-04,"SPY",250.874893
2018-05-07,"SPY",251.723694
2018-05-08,"SPY",251.723694
2018-05-09,"SPY",254.156769
2018-05-10,"SPY",256.533325
2018-05-11,"SPY",257.31604
2018-05-14,"SPY",257.43866
2018-05-15,"SPY",255.665649
2018-05-16,"SPY",256.740814
2018-05-17,"SPY",256.523865
2018-05-18,"SPY",255.882599
2018-05-21,"SPY",257.806427
2018-05-22,"SPY",257.089722
2018-05-23,"SPY",257.797028
2018-05-24,"SPY",257.268951
2018-05-25,"SPY",256.655945
2018-05-29,"SPY",253.704086
2018-05-30,"SPY",257.089722
2018-05-31,"SPY",255.514847
2018-06-01,"SPY",258.023407
2018-06-04,"SPY",259.24939
2018-06-05,"SPY",259.437958
2018-06-06,"SPY",261.607086
2018-06-07,"SPY",261.578705
2018-06-08,"SPY",262.352051
2018-06-11,"SPY",262.701019
2018-06-12,"SPY",263.040497
2018-06-13,"SPY",262.201111
2018-06-14,"SPY",262.861298
2018-06-15,"SPY",262.52594
2018-06-18,"SPY",261.986053
2018-06-19,"SPY",260.981842
2018-06-20,"SPY",261.427124
2018-06-21,"SPY",259.788269
2018-06-22,"SPY",260.261932
2018-06-25,"SPY",256.718964
2018-06-26,"SPY",257.287384
2018-06-27,"SPY",255.155945
2018-06-28,"SPY",256.614807
2018-06-29,"SPY",256.984253
2018-07-02,"SPY",257.533691
2018-07-03,"SPY",256.624237
2018-07-05,"SPY",258.717773
2018-07-06,"SPY",260.906036
2018-07-09,"SPY",263.255402
2018-07-10,"SPY",264.202698
2018-07-11,"SPY",262.270172
2018-07-12,"SPY",264.647919
2018-07-13,"SPY",264.856323
2018-07-16,"SPY",264.619568
2018-07-17,"SPY",265.689911
2018-07-18,"SPY",266.248901
2018-07-19,"SPY",265.24472
2018-07-20,"SPY",264.941559
2018-07-23,"SPY",265.434174
2018-07-24,"SPY",266.769867
2018-07-25,"SPY",269.043427
2018-07-26,"SPY",268.408691
2018-07-27,"SPY",266.589874
2018-07-30,"SPY",265.197327
2018-07-31,"SPY",266.504608
2018-08-01,"SPY",266.059418
2018-08-02,"SPY",267.508759
2018-08-03,"SPY",268.654968
2018-08-06,"SPY",269.640198
2018-08-07,"SPY",270.53067
2018-08-08,"SPY",270.416962
2018-08-09,"SPY",270.047577
2018-08-10,"SPY",268.238159
2018-08-13,"SPY",267.234131
2018-08-14,"SPY",268.93924
2018-08-15,"SPY",266.930908
2018-08-16,"SPY",269.090729
2018-08-17,"SPY",270.038086
2018-08-20,"SPY",270.616028
2018-08-21,"SPY",271.25058
2018-08-22,"SPY",271.0896
2018-08-23,"SPY",270.729614
2018-08-24,"SPY",272.358978
2018-08-27,"SPY",274.509308
2018-08-28,"SPY",274.641998
2018-08-29,"SPY",276.119751
2018-08-30,"SPY",275.001953
2018-08-31,"SPY",275.011414
2018-09-04,"SPY",274.537781
2018-09-05,"SPY",273.79892
2018-09-06,"SPY",272.974701
2018-09-07,"SPY",272.444183
2018-09-10,"SPY",272.917847
2018-09-11,"SPY",273.817841
2018-09-12,"SPY",273.884125
2018-09-13,"SPY",275.503967
2018-09-14,"SPY",275.551361
2018-09-17,"SPY",274.092499
2018-09-18,"SPY",275.579834
2018-09-19,"SPY",275.873474
2018-09-20,"SPY",278.1091
2018-09-21,"SPY",277.85498
2018-09-24,"SPY",276.931976
2018-09-25,"SPY",276.675049
2018-09-26,"SPY",275.847198
2018-09-27,"SPY",276.61795
2018-09-28,"SPY",276.646484
2018-10-01,"SPY",277.607666
2018-10-02,"SPY",277.445801
2018-10-03,"SPY",277.598083
2018-10-04,"SPY",275.428406
2018-10-05,"SPY",273.886902
2018-10-08,"SPY",273.886902
2018-10-09,"SPY",273.487183
2018-10-10,"SPY",264.827728
2018-10-11,"SPY",258.994507
2018-10-12,"SPY",262.591522
2018-10-15,"SPY",261.116516
2018-10-16,"SPY",266.82605
2018-10-17,"SPY",266.873657
2018-10-18,"SPY",263.019684
2018-10-19,"SPY",262.876984
2018-10-22,"SPY",261.696991
2018-10-23,"SPY",260.364746
2018-10-24,"SPY",252.476089
2018-10-25,"SPY",257.005646
2018-10-26,"SPY",252.485596
2018-10-29,"SPY",251.086761
2018-10-30,"SPY",254.807449
2018-10-31,"SPY",257.529022
2018-11-01,"SPY",260.269623
2018-11-02,"SPY",258.728058
2018-11-05,"SPY",260.155457
2018-11-06,"SPY",261.801666
2018-11-07,"SPY",267.406555
2018-11-08,"SPY",266.921204
2018-11-09,"SPY",264.313904
2018-11-12,"SPY",259.375092
2018-11-13,"SPY",258.889832
2018-11-14,"SPY",257.119904
2018-11-15,"SPY",259.803345
2018-11-16,"SPY",260.479004
2018-11-19,"SPY",256.07309
2018-11-20,"SPY",251.334167
2018-11-21,"SPY",252.190582
2018-11-23,"SPY",250.506287
2018-11-26,"SPY",254.550537
2018-11-27,"SPY",255.406982
2018-11-28,"SPY",261.28775
2018-11-29,"SPY",260.716858
2018-11-30,"SPY",262.306
2018-12-03,"SPY",265.779266
2018-12-04,"SPY",257.167419
2018-12-06,"SPY",256.777252
2018-12-07,"SPY",250.81076
2018-12-10,"SPY",251.286591
2018-12-11,"SPY",251.343704
2018-12-12,"SPY",252.609283
2018-12-13,"SPY",252.523682
2018-12-14,"SPY",247.86087
2018-12-17,"SPY",242.998276
2018-12-18,"SPY",242.731796
2018-12-19,"SPY",239.09671
2018-12-20,"SPY",235.204712
2018-12-21,"SPY",230.385483
2018-12-24,"SPY",224.298019
2018-12-26,"SPY",235.630646
2018-12-27,"SPY",237.439667
2018-12-28,"SPY",237.133347
2018-12-31,"SPY",239.210373
2019-01-02,"SPY",239.459229
2019-01-03,"SPY",233.745056
2019-01-04,"SPY",241.574493
2019-01-07,"SPY",243.479263
2019-01-08,"SPY",245.766846
2019-01-09,"SPY",246.915421
2019-01-10,"SPY",247.786407
2019-01-11,"SPY",247.882126
2019-01-14,"SPY",246.369843
2019-01-15,"SPY",249.193451
2019-01-16,"SPY",249.796432
2019-01-17,"SPY",251.691605
2019-01-18,"SPY",255.041611
2019-01-22,"SPY",251.595856
2019-01-23,"SPY",252.122314
2019-01-24,"SPY",252.256271
2019-01-25,"SPY",254.390762
2019-01-28,"SPY",252.457336
2019-01-29,"SPY",252.122314
2019-01-30,"SPY",256.113586
2019-01-31,"SPY",258.362915
2019-02-01,"SPY",258.487335
2019-02-04,"SPY",260.305878
2019-02-05,"SPY",261.397064
2019-02-06,"SPY",261.05246
2019-02-07,"SPY",258.563965
2019-02-08,"SPY",258.879761
2019-02-11,"SPY",259.023315
2019-02-12,"SPY",262.354248
2019-02-13,"SPY",263.206055
2019-02-14,"SPY",262.622192
2019-02-15,"SPY",265.484039
2019-02-19,"SPY",265.943512
2019-02-20,"SPY",266.479523
2019-02-21,"SPY",265.531982
2019-02-22,"SPY",267.178253
2019-02-25,"SPY",267.541962
2019-02-26,"SPY",267.350555
2019-02-27,"SPY",267.235596
2019-02-28,"SPY",266.737854
2019-03-01,"SPY",268.403412
2019-03-04,"SPY",267.427094
2019-03-05,"SPY",267.063354
2019-03-06,"SPY",265.44577
2019-03-07,"SPY",263.22522
2019-03-08,"SPY",262.69873
2019-03-11,"SPY",266.508209
2019-03-12,"SPY",267.513245
2019-03-13,"SPY",269.283997
2019-03-14,"SPY",269.111633
2019-03-15,"SPY",270.441284
2019-03-18,"SPY",271.421844
2019-03-19,"SPY",271.489136
2019-03-20,"SPY",270.671936
2019-03-21,"SPY",273.729156
2019-03-22,"SPY",268.460846
2019-03-25,"SPY",268.258942
2019-03-26,"SPY",270.258606
2019-03-27,"SPY",268.845398
2019-03-28,"SPY",269.86441
2019-03-29,"SPY",271.56601
2019-04-01,"SPY",274.786621
2019-04-02,"SPY",274.921204
2019-04-03,"SPY",275.353851
2019-04-04,"SPY",276.084442
2019-04-05,"SPY",277.420715
2019-04-08,"SPY",277.632233
2019-04-09,"SPY",276.209442
2019-04-10,"SPY",277.151611
2019-04-11,"SPY",277.074615
2019-04-12,"SPY",278.949341
2019-04-15,"SPY",278.766632
2019-04-16,"SPY",278.949341
2019-04-17,"SPY",278.266724
2019-04-18,"SPY",278.814758
2019-04-22,"SPY",279.055023
2019-04-23,"SPY",281.564209
2019-04-24,"SPY",280.939331
2019-04-25,"SPY",280.766266
2019-04-26,"SPY",282.073761
2019-04-29,"SPY",282.51593
2019-04-30,"SPY",282.660156
2019-05-01,"SPY",280.535522
2019-05-02,"SPY",279.929871
2019-05-03,"SPY",282.6698
2019-05-06,"SPY",281.506531
2019-05-07,"SPY",276.80542
2019-05-08,"SPY",276.420929
2019-05-09,"SPY",275.584564
2019-05-10,"SPY",276.968903
2019-05-13,"SPY",270.008606
2019-05-14,"SPY",272.45047
2019-05-15,"SPY",274.046356
2019-05-16,"SPY",276.584351
2019-05-17,"SPY",274.796204
2019-05-20,"SPY",272.979279
2019-05-21,"SPY",275.440308
2019-05-22,"SPY",274.59433
2019-05-23,"SPY",271.239166
2019-05-24,"SPY",271.854462
2019-05-28,"SPY",269.32605
2019-05-29,"SPY",267.518707
2019-05-30,"SPY",268.249359
2019-05-31,"SPY",264.634613
2019-06-03,"SPY",263.96167
2019-06-04,"SPY",269.691376
2019-06-05,"SPY",272.027466
2019-06-06,"SPY",273.796387
2019-06-07,"SPY",276.536285
2019-06-10,"SPY",277.805298
2019-06-11,"SPY",277.737976
2019-06-12,"SPY",277.247772
2019-06-13,"SPY",278.391724
2019-06-14,"SPY",278.084045
2019-06-17,"SPY",278.189819
2019-06-18,"SPY",281.102783
2019-06-19,"SPY",281.737244
2019-06-20,"SPY",284.429047
2019-06-21,"SPY",284.015594
2019-06-24,"SPY",283.667847
2019-06-25,"SPY",280.88559
2019-06-26,"SPY",280.60553
2019-06-27,"SPY",281.600555
2019-06-28,"SPY",283.049561
2019-07-01,"SPY",285.619232
2019-07-02,"SPY",286.363129
2019-07-03,"SPY",288.652618
2019-07-05,"SPY",288.324158
2019-07-08,"SPY",286.739868
2019-07-09,"SPY",287.097229
2019-07-10,"SPY",288.469055
2019-07-11,"SPY",289.145233
2019-07-12,"SPY",290.439789
2019-07-15,"SPY",290.536316
2019-07-16,"SPY",289.599335
2019-07-17,"SPY",287.628601
2019-07-18,"SPY",288.68158
2019-07-19,"SPY",287.077911
2019-07-22,"SPY",287.783112
2019-07-23,"SPY",289.84082
2019-07-24,"SPY",291.202972
2019-07-25,"SPY",289.811859
2019-07-26,"SPY",291.753601
2019-07-29,"SPY",291.22226
2019-07-30,"SPY",290.507385
2019-07-31,"SPY",287.329163
2019-08-01,"SPY",284.827087
2019-08-02,"SPY",282.682526
2019-08-05,"SPY",274.181305
2019-08-06,"SPY",278.026184
2019-08-07,"SPY",278.190399
2019-08-08,"SPY",283.648529
2019-08-09,"SPY",281.716431
2019-08-12,"SPY",278.287079
2019-08-13,"SPY",282.614838
2019-08-14,"SPY",274.258606
2019-08-15,"SPY",274.983124
2019-08-16,"SPY",279.040527
2019-08-19,"SPY",282.402344
2019-08-20,"SPY",280.238373
2019-08-21,"SPY",282.518219
2019-08-22,"SPY",282.431335
2019-08-23,"SPY",275.176361
2019-08-26,"SPY",278.219421
2019-08-27,"SPY",277.127747
2019-08-28,"SPY",279.079163
2019-08-29,"SPY",282.64386
2019-08-30,"SPY",282.518219
2019-09-03,"SPY",280.866302
2019-09-04,"SPY",284.054321
2019-09-05,"SPY",287.705902
2019-09-06,"SPY",287.92807
2019-09-09,"SPY",288.072998
2019-09-10,"SPY",288.005341
2019-09-11,"SPY",290.053375
2019-09-12,"SPY",291.058044
2019-09-13,"SPY",290.864868
2019-09-16,"SPY",289.96637
2019-09-17,"SPY",290.700623
2019-09-18,"SPY",290.874512
2019-09-19,"SPY",290.855164
2019-09-20,"SPY",289.480927
2019-09-23,"SPY",289.412994
2019-09-24,"SPY",287.142059
2019-09-25,"SPY",288.840393
2019-09-26,"SPY",288.238708
2019-09-27,"SPY",286.685883
2019-09-30,"SPY",288.015442
2019-10-01,"SPY",284.58963
2019-10-02,"SPY",279.562439
2019-10-03,"SPY",281.852814
2019-10-04,"SPY",285.666901
2019-10-07,"SPY",284.434326
2019-10-08,"SPY",280.018585
2019-10-09,"SPY",282.677734
2019-10-10,"SPY",284.58963
2019-10-11,"SPY",287.539948
2019-10-14,"SPY",287.219696
2019-10-15,"SPY",290.063202
2019-10-16,"SPY",289.597412
2019-10-17,"SPY",290.451477
2019-10-18,"SPY",289.180084
2019-10-21,"SPY",291.140442
2019-10-22,"SPY",290.189392
2019-10-23,"SPY",291.033752
2019-10-24,"SPY",291.509308
2019-10-25,"SPY",292.703003
2019-10-28,"SPY",294.352844
2019-10-29,"SPY",294.265503
2019-10-30,"SPY",295.168091
2019-10-31,"SPY",294.381989
2019-11-01,"SPY",297.109131
2019-11-04,"SPY",298.302765
2019-11-05,"SPY",297.972839
2019-11-06,"SPY",298.040741
2019-11-07,"SPY",299.088898
2019-11-08,"SPY",299.826538
2019-11-11,"SPY",299.253845
2019-11-12,"SPY",299.884674
2019-11-13,"SPY",299.981781
2019-11-14,"SPY",300.418427
2019-11-15,"SPY",302.592407
2019-11-18,"SPY",302.815613
2019-11-19,"SPY",302.728241
2019-11-20,"SPY",301.602509
2019-11-21,"SPY",301.117218
2019-11-22,"SPY",301.786896
2019-11-25,"SPY",304.125793
2019-11-26,"SPY",304.81488
2019-11-27,"SPY",306.173584
2019-11-29,"SPY",305.038055
2019-12-02,"SPY",302.446838
2019-12-03,"SPY",300.418427
2019-12-04,"SPY",302.272156
2019-12-05,"SPY",302.815613
2019-12-06,"SPY",305.581512
2019-12-09,"SPY",304.620758
2019-12-10,"SPY",304.281097
2019-12-11,"SPY",305.144836
2019-12-12,"SPY",307.774872
2019-12-13,"SPY",307.959259
2019-12-16,"SPY",310.074951
2019-12-17,"SPY",310.142944
2019-12-18,"SPY",310.162323
2019-12-19,"SPY",311.433685
2019-12-20,"SPY",312.799042
2019-12-23,"SPY",313.276947
2019-12-24,"SPY",313.286652
2019-12-26,"SPY",314.954376
2019-12-27,"SPY",314.876373
2019-12-30,"SPY",313.140411
2019-12-31,"SPY",313.901062
2020-01-02,"SPY",316.83667
2020-01-03,"SPY",314.4375
2020-01-06,"SPY",315.637115
2020-01-07,"SPY",314.749573
2020-01-08,"SPY",316.427063
2020-01-09,"SPY",318.572632
2020-01-10,"SPY",317.655884
2020-01-13,"SPY",319.840515
2020-01-14,"SPY",319.352875
2020-01-15,"SPY",320.074585
2020-01-16,"SPY",322.737061
2020-01-17,"SPY",323.741638
2020-01-21,"SPY",323.107697
2020-01-22,"SPY",323.146667
2020-01-23,"SPY",323.517273
2020-01-24,"SPY",320.640198
2020-01-27,"SPY",315.50058
2020-01-28,"SPY",318.806732
2020-01-29,"SPY",318.543427
2020-01-30,"SPY",319.577209
2020-01-31,"SPY",313.774353
2020-02-03,"SPY",316.105225
2020-02-04,"SPY",320.923065
2020-02-05,"SPY",324.62912
2020-02-06,"SPY",325.721436
2020-02-07,"SPY",323.985413
2020-02-10,"SPY",326.404083
2020-02-11,"SPY",326.969757
2020-02-12,"SPY",329.076324
2020-02-13,"SPY",328.72522
2020-02-14,"SPY",329.251923
2020-02-18,"SPY",328.403412
2020-02-19,"SPY",329.973572
2020-02-20,"SPY",328.618011
2020-02-21,"SPY",325.233795
2020-02-24,"SPY",314.447296
2020-02-25,"SPY",304.918823
2020-02-26,"SPY",303.797302
2020-02-27,"SPY",290.153229
2020-02-28,"SPY",288.934174
2020-03-02,"SPY",301.446869
2020-03-03,"SPY",292.815735
2020-03-04,"SPY",305.123627
2020-03-05,"SPY",294.980804
2020-03-06,"SPY",290.104462
2020-03-09,"SPY",267.448914
2020-03-10,"SPY",281.287994
2020-03-11,"SPY",267.575684
2020-03-12,"SPY",241.974777
2020-03-13,"SPY",262.660339
2020-03-16,"SPY",233.919037
2020-03-17,"SPY",246.548798
2020-03-18,"SPY",234.065323
2020-03-19,"SPY",234.562714
2020-03-20,"SPY",224.454422
2020-03-23,"SPY",218.71553
2020-03-24,"SPY",238.53186
2020-03-25,"SPY",242.102737
2020-03-26,"SPY",256.239075
2020-03-27,"SPY",248.606796
2020-03-30,"SPY",256.680481
2020-03-31,"SPY",252.854584
2020-04-01,"SPY",241.474884
2020-04-02,"SPY",247.046997
2020-04-03,"SPY",243.476151
2020-04-06,"SPY",259.829498
2020-04-07,"SPY",260.094421
2020-04-08,"SPY",268.825378
2020-04-09,"SPY",272.916199
2020-04-13,"SPY",270.424408
2020-04-14,"SPY",278.399994
2020-04-15,"SPY",272.484528
2020-04-16,"SPY",273.799103
2020-04-17,"SPY",281.195862
2020-04-20,"SPY",276.241791
2020-04-21,"SPY",267.854156
2020-04-22,"SPY",273.799103
2020-04-23,"SPY",273.779419
2020-04-24,"SPY",277.595581
2020-04-27,"SPY",281.598053
2020-04-28,"SPY",280.303131
2020-04-29,"SPY",287.641022
2020-04-30,"SPY",284.962952
2020-05-01,"SPY",277.419006
2020-05-04,"SPY",278.184143
2020-05-05,"SPY",280.754425
2020-05-06,"SPY",278.851257
2020-05-07,"SPY",282.216125
2020-05-08,"SPY",286.885712
2020-05-11,"SPY",286.94458
2020-05-12,"SPY",281.225311
2020-05-13,"SPY",276.251587
2020-05-14,"SPY",279.557587
2020-05-15,"SPY",280.842712
2020-05-18,"SPY",289.397064
2020-05-19,"SPY",286.424622
2020-05-20,"SPY",291.290405
2020-05-21,"SPY",289.279358
2020-05-22,"SPY",289.828735
2020-05-26,"SPY",293.399567
2020-05-27,"SPY",297.765076
2020-05-28,"SPY",297.215698
2020-05-29,"SPY",298.5401
2020-06-01,"SPY",299.746704
2020-06-02,"SPY",302.228638
2020-06-03,"SPY",306.250763
2020-06-04,"SPY",305.446381
2020-06-05,"SPY",313.27475
2020-06-08,"SPY",317.061493
2020-06-09,"SPY",314.697266
2020-06-10,"SPY",312.941284
2020-06-11,"SPY",294.900513
2020-06-12,"SPY",298.432159
2020-06-15,"SPY",301.21817
2020-06-16,"SPY",307.015961
2020-06-17,"SPY",305.740692
2020-06-18,"SPY",305.858368
2020-06-19,"SPY",304.110413
2020-06-22,"SPY",306.061371
2020-06-23,"SPY",307.470337
2020-06-24,"SPY",299.627167
2020-06-25,"SPY",302.839355
2020-06-26,"SPY",295.646454
2020-06-29,"SPY",299.99173
2020-06-30,"SPY",303.834534
2020-07-01,"SPY",305.96283
2020-07-02,"SPY",307.647705
2020-07-06,"SPY",312.397003
2020-07-07,"SPY",309.174957
2020-07-08,"SPY",311.539764
2020-07-09,"SPY",309.766174
2020-07-10,"SPY",312.929077
2020-07-13,"SPY",310.219391
2020-07-14,"SPY",314.239563
2020-07-15,"SPY",317.126526
2020-07-16,"SPY",316.082092
2020-07-17,"SPY",316.998444
2020-07-20,"SPY",319.560303
2020-07-21,"SPY",320.240204
2020-07-22,"SPY",322.062988
2020-07-23,"SPY",318.220245
2020-07-24,"SPY",316.170807
2020-07-27,"SPY",318.47644
2020-07-28,"SPY",316.456543
2020-07-29,"SPY",320.348541
2020-07-30,"SPY",319.205597
2020-07-31,"SPY",321.727966
2020-08-03,"SPY",323.964722
2020-08-04,"SPY",325.216064
2020-08-05,"SPY",327.235931
2020-08-06,"SPY",329.42337
2020-08-07,"SPY",329.659912
2020-08-10,"SPY",330.645203
2020-08-11,"SPY",327.915833
2020-08-12,"SPY",332.487732
2020-08-13,"SPY",331.886688
2020-08-14,"SPY",331.896545
2020-08-17,"SPY",332.950867
2020-08-18,"SPY",333.670166
2020-08-19,"SPY",332.280823
2020-08-20,"SPY",333.31543
2020-08-21,"SPY",334.497833
2020-08-24,"SPY",337.88736
2020-08-25,"SPY",339.069702
2020-08-26,"SPY",342.469086
2020-08-27,"SPY",343.217926
2020-08-28,"SPY",345.434906
2020-08-31,"SPY",344.183533
2020-09-01,"SPY",347.425262
2020-09-02,"SPY",352.450439
2020-09-03,"SPY",340.321106
2020-09-04,"SPY",337.54245
2020-09-08,"SPY",328.319794
2020-09-09,"SPY",334.803284
2020-09-10,"SPY",328.989868
2020-09-11,"SPY",329.157349
2020-09-14,"SPY",333.492798
2020-09-15,"SPY",335.177704
2020-09-16,"SPY",333.847473
2020-09-17,"SPY",330.911224
2020-09-18,"SPY",327.101532
2020-09-21,"SPY",323.461029
2020-09-22,"SPY",326.75531
2020-09-23,"SPY",319.177551
2020-09-24,"SPY",320.02829
2020-09-25,"SPY",325.202148
2020-09-28,"SPY",330.603577
2020-09-29,"SPY",328.803101
2020-09-30,"SPY",331.296051
2020-10-01,"SPY",333.422974
2020-10-02,"SPY",330.257324
2020-10-05,"SPY",336.11377
2020-10-06,"SPY",331.335632
2020-10-07,"SPY",337.103088
2020-10-08,"SPY",340.090637
2020-10-09,"SPY",343.127686
2020-10-12,"SPY",348.647827
2020-10-13,"SPY",346.372498
2020-10-14,"SPY",344.196106
2020-10-15,"SPY",343.770691
2020-10-16,"SPY",343.562988
2020-10-19,"SPY",338.33963
2020-10-20,"SPY",339.694946
2020-10-21,"SPY",339.051941
2020-10-22,"SPY",340.911713
2020-10-23,"SPY",342.069183
2020-10-26,"SPY",335.747803
2020-10-27,"SPY",334.590332
2020-10-28,"SPY",323.154358
2020-10-29,"SPY",326.438751
2020-10-30,"SPY",323.035675
2020-11-02,"SPY",326.656403
2020-11-03,"SPY",332.423798
2020-11-04,"SPY",339.853241
2020-11-05,"SPY",346.481323
2020-11-06,"SPY",346.402161
2020-11-09,"SPY",350.754944
2020-11-10,"SPY",350.24057
2020-11-11,"SPY",352.842346
2020-11-12,"SPY",349.419434
2020-11-13,"SPY",354.256989
2020-11-16,"SPY",358.678986
2020-11-17,"SPY",356.749908
2020-11-18,"SPY",352.456482
2020-11-19,"SPY",353.940399
2020-11-20,"SPY",351.516693
2020-11-23,"SPY",353.62381
2020-11-24,"SPY",359.322021
2020-11-25,"SPY",358.768066
2020-11-27,"SPY",359.767242
2020-11-30,"SPY",358.1745
2020-12-01,"SPY",362.091949
2020-12-02,"SPY",362.853699
2020-12-03,"SPY",362.754791
2020-12-04,"SPY",365.88089
2020-12-07,"SPY",365.128998
2020-12-08,"SPY",366.197449
2020-12-09,"SPY",362.913086
2020-12-10,"SPY",362.794373
2020-12-11,"SPY",362.368958
2020-12-14,"SPY",360.746582
2020-12-15,"SPY",365.623657
2020-12-16,"SPY",366.197449
2020-12-17,"SPY",368.245209
2020-12-18,"SPY",366.774872
2020-12-21,"SPY",365.46344
2020-12-22,"SPY",364.847473
2020-12-23,"SPY",365.175354
2020-12-24,"SPY",366.596039
2020-12-28,"SPY",369.745392
2020-12-29,"SPY",369.040009
2020-12-30,"SPY",369.566559
2020-12-31,"SPY",371.444244
2021-01-04,"SPY",366.38739
2021-01-05,"SPY",368.910828
2021-01-06,"SPY",371.116394
2021-01-07,"SPY",376.630249
2021-01-08,"SPY",378.776184
2021-01-11,"SPY",376.222931
2021-01-12,"SPY",376.302368
2021-01-13,"SPY",377.315735
2021-01-14,"SPY",375.994385
2021-01-15,"SPY",373.25238
2021-01-19,"SPY",376.183167
2021-01-20,"SPY",381.389038
2021-01-21,"SPY",381.736755
2021-01-22,"SPY",380.38562
2021-01-25,"SPY",381.885803
2021-01-26,"SPY",381.289703
2021-01-27,"SPY",371.970795
2021-01-28,"SPY",375.16983
2021-01-29,"SPY",367.659088
2021-02-01,"SPY",373.778961
2021-02-02,"SPY",379.06427
2021-02-03,"SPY",379.362335
2021-02-04,"SPY",383.674042
2021-02-05,"SPY",385.184143
2021-02-08,"SPY",387.965912
2021-02-09,"SPY",387.707581
2021-02-10,"SPY",387.538696
2021-02-11,"SPY",388.164581
2021-02-12,"SPY",390.082031
2021-02-16,"SPY",389.744202
2021-02-17,"SPY",389.833679
2021-02-18,"SPY",388.17453
2021-02-19,"SPY",387.489044
2021-02-22,"SPY",384.508545
2021-02-23,"SPY",384.975494
2021-02-24,"SPY",389.217682
2021-02-25,"SPY",379.839203
2021-02-26,"SPY",377.882019
2021-03-01,"SPY",387.041931
2021-03-02,"SPY",384.02179
2021-03-03,"SPY",378.93515
2021-03-04,"SPY",374.24588
2021-03-05,"SPY",381.130737
2021-03-08,"SPY",379.233185
2021-03-09,"SPY",384.647675
2021-03-10,"SPY",387.041931
2021-03-11,"SPY",390.966217
2021-03-12,"SPY",391.492767
2021-03-15,"SPY",393.827454
2021-03-16,"SPY",393.33075
2021-03-17,"SPY",394.671936
2021-03-18,"SPY",388.929596
2021-03-19,"SPY",388.209961
2021-03-22,"SPY",391.309784
2021-03-23,"SPY",388.229889
2021-03-24,"SPY",386.256317
2021-03-25,"SPY",388.42923
2021-03-26,"SPY",394.688751
2021-03-29,"SPY",394.48941
2021-03-30,"SPY",393.442841
2021-03-31,"SPY",395.037598
2021-04-01,"SPY",399.303619
2021-04-05,"SPY",405.034882
2021-04-06,"SPY",404.795685
2021-04-07,"SPY",405.26413
2021-04-08,"SPY",407.187836
